Controflex Kft - Emissziós adatgyujtés eredménye (verzió: 1.49)
Adatgyujtés kezdete:2016.09.29. 10:15:21

Csatorna megnevezése: 	CO ABB	CO2 ABB	O2 ABB	NO ABB	NOx ABB	SO2 Ysselbach	CFX	
Méréstartományok: 	0...600 ppm	0...50 tf%	0...25 tf%	0...1000 ppm	0...1000 ppm	0...1000 ppm	0...1200 C	

Méréstartomány megváltoztatva mintavételezés alatt! 
Új méréstartomány: 0...600 ppm @ CO ABB
2016-09-29 13:42:48	18.3296	10.5330	7.4515	72.5592	73.5250	4.3945	-299.4205	
2016-09-29 13:42:50	18.0398	10.5330	7.4877	74.0078	73.0421	4.1504	-300.0000	
2016-09-29 13:42:51	18.3296	10.4606	7.4998	74.0078	73.0421	4.3945	-300.0000	
2016-09-29 13:42:52	18.6193	10.5572	7.5602	74.4907	72.5592	3.9063	-298.8412	
2016-09-29 13:42:53	19.4884	10.4848	7.4998	73.5250	70.1448	4.1504	-298.8412	
2016-09-29 13:42:55	18.3296	10.4606	7.5119	73.5250	73.0421	4.3945	-300.0000	
2016-09-29 13:42:56	18.9090	10.4606	7.5360	74.0078	73.0421	3.4180	-300.0000	
2016-09-29 13:42:57	18.3296	10.5330	7.5360	73.5250	74.4907	3.1738	-300.0000	
2016-09-29 13:42:58	19.1987	10.5089	7.5119	73.5250	74.9736	3.6621	-300.0000	
2016-09-29 13:43:00	18.3296	10.5572	7.5843	73.0421	74.0078	3.1738	-298.8412	
2016-09-29 13:43:01	18.6193	10.4606	7.4757	74.0078	74.4907	3.1738	-298.8412	
2016-09-29 13:43:02	18.6193	10.4606	7.4998	74.0078	76.9051	3.1738	-299.4205	
2016-09-29 13:43:03	18.9090	10.4848	7.5602	76.4222	75.9393	3.4180	-299.4205	
2016-09-29 13:43:05	18.0398	10.4606	7.5360	76.4222	75.4565	3.1738	-300.0000	
2016-09-29 13:43:06	18.0398	10.4606	7.5602	77.3879	75.4565	3.4180	-298.2617	
2016-09-29 13:43:07	18.3296	10.4606	7.5240	77.3879	75.4565	2.9297	-298.8412	
2016-09-29 13:43:08	18.9090	10.4606	7.5602	76.4222	76.4222	3.1738	-300.0000	
2016-09-29 13:43:10	18.3296	10.4606	7.5481	77.3879	76.4222	3.4180	-300.0000	
2016-09-29 13:43:11	18.9090	10.4606	7.5360	76.9051	76.9051	3.1738	-300.0000	
2016-09-29 13:43:12	17.7501	10.4606	7.5602	75.4565	76.4222	2.9297	-299.4205	
2016-09-29 13:43:13	18.3296	10.4365	7.5722	75.9393	75.4565	3.4180	-300.0000	
2016-09-29 13:43:15	18.3296	10.4606	7.5602	75.9393	75.4565	3.4180	-300.0000	
2016-09-29 13:43:16	18.0398	10.4365	7.5722	73.5250	75.4565	3.4180	-298.8412	
2016-09-29 13:43:17	19.1987	10.5089	7.5481	73.5250	74.9736	3.1738	-300.0000	
2016-09-29 13:43:18	18.9090	10.4848	7.5722	74.4907	74.0078	3.1738	-300.0000	
2016-09-29 13:43:20	18.9090	10.4848	7.5722	74.0078	73.0421	3.1738	-298.8412	
2016-09-29 13:43:21	18.3296	10.4606	7.5481	74.0078	73.0421	3.4180	-300.0000	
2016-09-29 13:43:22	19.4884	10.5330	7.5843	74.9736	73.5250	3.1738	-298.8412	
2016-09-29 13:43:23	19.1987	10.4848	7.5843	74.4907	72.0763	3.1738	-299.4205	
2016-09-29 13:43:25	19.1987	10.4606	7.5360	74.0078	73.0421	2.9297	-299.4205	
2016-09-29 13:43:26	19.1987	10.4606	7.5602	74.4907	73.0421	2.1973	-300.0000	
2016-09-29 13:43:27	19.1987	10.5572	7.5360	74.4907	74.9736	2.1973	-300.0000	
2016-09-29 13:43:28	19.7782	10.5089	7.5481	74.4907	74.4907	2.1973	-299.4205	
2016-09-29 13:43:30	19.4884	10.5330	7.5722	74.0078	74.9736	2.1973	-299.4205	
2016-09-29 13:43:31	19.1987	10.5572	7.5481	74.9736	74.4907	1.9531	-298.8412	
2016-09-29 13:43:32	20.3576	10.5572	7.5119	73.5250	75.4565	2.4414	-299.4205	
2016-09-29 13:43:33	20.3576	10.5089	7.5240	76.4222	75.4565	1.9531	-299.4205	
2016-09-29 13:43:35	19.7782	10.5089	7.5481	76.4222	75.9393	2.1973	-299.4205	
2016-09-29 13:43:36	20.0679	10.5330	7.5240	75.9393	74.4907	2.9297	-300.0000	
2016-09-29 13:43:37	20.0679	10.5572	7.5119	76.9051	76.4222	3.1738	-300.0000	
2016-09-29 13:43:38	19.7782	10.5572	7.4998	76.4222	75.4565	2.9297	-297.1027	
2016-09-29 13:43:40	19.7782	10.5572	7.5119	75.9393	75.9393	3.4180	-300.0000	
2016-09-29 13:43:41	20.9371	10.5330	7.4757	74.4907	75.9393	3.1738	-300.0000	
2016-09-29 13:43:42	19.7782	10.5813	7.5240	74.9736	74.9736	3.4180	-300.0000	
2016-09-29 13:43:43	20.9371	10.5089	7.5119	73.5250	74.4907	2.9297	-299.4205	
2016-09-29 13:43:45	20.0679	10.6055	7.4998	73.0421	74.9736	3.1738	-300.0000	
2016-09-29 13:43:46	19.7782	10.5813	7.4636	71.5935	76.9051	3.6621	-300.0000	
2016-09-29 13:43:47	20.0679	10.5572	7.4757	72.0763	75.4565	3.4180	-300.0000	
2016-09-29 13:43:48	20.9371	10.5813	7.4998	72.5592	71.5935	3.1738	-298.8412	
2016-09-29 13:43:50	21.5165	10.5330	7.5119	71.1106	68.2134	3.1738	-298.2617	
2016-09-29 13:43:51	20.9371	10.5330	7.4998	70.6277	68.6962	3.4180	-299.4205	
2016-09-29 13:43:52	20.9371	10.6055	7.4998	71.5935	69.6620	3.4180	-300.0000	
2016-09-29 13:43:53	20.3576	10.6538	7.4998	70.1448	67.7305	3.4180	-300.0000	
2016-09-29 13:43:55	21.2268	10.6055	7.5119	71.1106	69.1791	3.1738	-300.0000	
2016-09-29 13:43:56	20.9371	10.5572	7.5240	71.1106	69.6620	2.1973	-298.8412	
2016-09-29 13:43:57	20.6473	10.5330	7.5360	72.0763	69.1791	2.1973	-300.0000	
2016-09-29 13:43:58	20.9371	10.5330	7.5119	70.6277	70.6277	2.1973	-300.0000	
2016-09-29 13:44:00	20.6473	10.5330	7.5119	70.6277	70.1448	2.1973	-299.4205	
2016-09-29 13:44:01	20.9371	10.5813	7.5119	70.6277	71.1106	2.4414	-299.4205	
2016-09-29 13:44:02	20.6473	10.5572	7.5240	69.6620	70.6277	2.1973	-300.0000	
2016-09-29 13:44:03	22.3857	10.4848	7.5481	71.5935	69.6620	2.1973	-300.0000	
2016-09-29 13:44:05	22.0960	10.5089	7.5481	70.6277	71.1106	2.4414	-300.0000	
2016-09-29 13:44:06	20.9371	10.4848	7.5240	71.1106	69.6620	3.1738	-300.0000	
2016-09-29 13:44:07	21.5165	10.5572	7.5360	71.5935	71.1106	3.4180	-299.4205	
2016-09-29 13:44:08	22.3857	10.5089	7.5240	70.6277	70.1448	3.4180	-299.4205	
2016-09-29 13:44:10	21.2268	10.5089	7.5240	69.6620	71.1106	3.1738	-298.2617	
2016-09-29 13:44:11	20.9371	10.4848	7.5481	69.6620	70.6277	3.1738	-298.2617	
2016-09-29 13:44:12	21.5165	10.4606	7.5602	67.7305	70.6277	2.6855	-300.0000	
2016-09-29 13:44:13	21.5165	10.4848	7.5360	67.2476	70.1448	2.9297	-300.0000	
2016-09-29 13:44:15	21.5165	10.5330	7.5602	65.7990	70.6277	3.1738	-298.8412	
2016-09-29 13:44:16	22.0960	10.4848	7.5602	64.8332	70.1448	2.9297	-300.0000	
2016-09-29 13:44:17	21.8062	10.4848	7.5843	64.3504	71.1106	2.9297	-300.0000	
2016-09-29 13:44:18	21.5165	10.5089	7.5602	63.3846	63.3846	2.9297	-300.0000	
2016-09-29 13:44:20	20.9371	10.4123	7.5964	64.3504	61.9360	3.1738	-297.1027	
2016-09-29 13:44:21	20.9371	10.4123	7.5722	64.3504	61.9360	3.4180	-298.8412	
2016-09-29 13:44:22	21.5165	10.4848	7.6205	63.8675	62.9018	3.1738	-300.0000	
2016-09-29 13:44:23	22.0960	10.4606	7.5722	64.8332	60.0045	2.9297	-299.4205	
2016-09-29 13:44:25	21.5165	10.4606	7.6085	64.3504	60.4874	3.1738	-300.0000	
2016-09-29 13:44:26	21.2268	10.4606	7.7050	63.3846	63.3846	3.4180	-298.8412	
2016-09-29 13:44:27	21.8062	10.4365	7.5843	64.3504	60.9703	3.1738	-300.0000	
2016-09-29 13:44:28	21.8062	10.4606	7.6205	63.3846	61.4531	3.4180	-300.0000	
2016-09-29 13:44:30	21.8062	10.4365	7.5843	62.9018	62.9018	3.1738	-299.4205	
2016-09-29 13:44:31	21.5165	10.4365	7.6205	63.8675	61.4531	3.4180	-300.0000	
2016-09-29 13:44:32	21.2268	10.3882	7.6447	63.8675	61.4531	3.4180	-298.8412	
2016-09-29 13:44:33	21.2268	10.4123	7.6205	62.9018	62.9018	2.9297	-298.8412	
2016-09-29 13:44:35	21.2268	10.4606	7.6085	62.9018	62.9018	3.1738	-300.0000	
2016-09-29 13:44:36	21.2268	10.4365	7.5964	62.9018	62.4189	5.3711	-299.4205	
2016-09-29 13:44:37	21.5165	10.4606	7.5964	62.4189	61.4531	5.3711	-297.6822	
2016-09-29 13:44:38	20.9371	10.4848	7.6326	62.4189	60.9703	5.3711	-299.4205	
2016-09-29 13:44:40	21.5165	10.4365	7.6085	60.4874	61.9360	5.1270	-300.0000	
2016-09-29 13:44:41	21.2268	10.5089	7.5843	60.4874	60.9703	5.1270	-299.4205	
2016-09-29 13:44:42	20.9371	10.4606	7.6085	59.0388	61.4531	5.1270	-299.4205	
2016-09-29 13:44:43	21.2268	10.4606	7.5964	59.0388	61.9360	5.3711	-299.4205	
2016-09-29 13:44:45	21.8062	10.5330	7.5964	56.6244	62.9018	5.1270	-298.8412	
2016-09-29 13:44:46	20.9371	10.4606	7.6085	56.1415	61.9360	5.1270	-300.0000	
2016-09-29 13:44:47	20.6473	10.4848	7.5722	54.6929	61.9360	4.6387	-300.0000	
2016-09-29 13:44:48	21.5165	10.4848	7.5843	54.6929	54.2100	5.3711	-300.0000	
2016-09-29 13:44:50	20.6473	10.4848	7.5722	54.2100	52.2785	5.3711	-300.0000	
2016-09-29 13:44:51	21.8062	10.5089	7.5602	54.6929	52.2785	5.1270	-300.0000	
2016-09-29 13:44:52	20.3576	10.4848	7.5722	54.6929	49.8642	4.8828	-297.1027	
2016-09-29 13:44:53	21.5165	10.5089	7.5843	54.2100	51.3128	4.8828	-298.2617	
2016-09-29 13:44:55	21.5165	10.4848	7.4515	53.7272	51.7957	4.8828	-300.0000	
2016-09-29 13:44:56	20.3576	10.4365	7.5240	53.7272	52.7614	6.1035	-298.8412	
2016-09-29 13:44:57	20.0679	10.5330	7.5481	55.1758	52.7614	6.3477	-298.8412	
2016-09-29 13:44:58	20.9371	10.4848	7.5360	54.2100	52.7614	6.5918	-298.8412	
2016-09-29 13:45:00	20.3576	10.5089	7.5602	54.2100	51.7957	6.3477	-299.4205	
2016-09-29 13:45:01	19.4884	10.5089	7.5722	54.6929	51.7957	6.1035	-297.1027	
2016-09-29 13:45:02	20.0679	10.5572	7.5360	55.6587	52.2785	6.3477	-299.4205	
2016-09-29 13:45:03	20.0679	10.5572	7.5119	53.7272	52.7614	6.1035	-300.0000	
2016-09-29 13:45:05	20.3576	10.5330	7.5360	54.6929	52.2785	6.1035	-300.0000	
2016-09-29 13:45:06	19.4884	10.5330	7.5119	52.2785	54.2100	8.0566	-298.8412	
2016-09-29 13:45:07	20.0679	10.5330	7.4998	54.2100	53.7272	7.5684	-300.0000	
2016-09-29 13:45:08	20.0679	10.5813	7.4877	52.7614	53.2443	8.5449	-300.0000	
2016-09-29 13:45:10	20.0679	10.5330	7.4998	52.7614	53.2443	8.0566	-299.4205	
2016-09-29 13:45:11	20.0679	10.5330	7.4998	51.7957	52.7614	8.3008	-299.4205	
2016-09-29 13:45:12	20.0679	10.5330	7.4998	49.3813	52.2785	8.3008	-300.0000	
2016-09-29 13:45:13	19.7782	10.5330	7.4998	48.8984	53.2443	8.0566	-298.8412	
2016-09-29 13:45:15	20.0679	10.5330	7.4877	49.3813	52.7614	8.0566	-298.8412	
2016-09-29 13:45:16	19.4884	10.5572	7.4998	47.9327	53.2443	9.2773	-298.2617	
2016-09-29 13:45:17	19.7782	10.5813	7.4636	46.9669	52.7614	9.2773	-298.2617	
2016-09-29 13:45:18	20.0679	10.6055	7.4636	46.4841	47.4498	9.0332	-298.8412	
2016-09-29 13:45:20	19.1987	10.5813	7.4877	47.4498	45.0354	9.2773	-298.8412	
2016-09-29 13:45:21	19.4884	10.6538	7.4757	46.0012	45.5183	8.7891	-299.4205	
2016-09-29 13:45:22	20.0679	10.5572	7.4636	47.4498	44.5526	9.5215	-300.0000	
2016-09-29 13:45:23	19.7782	10.5572	7.4636	46.4841	43.1040	9.2773	-300.0000	
2016-09-29 13:45:25	19.4884	10.6055	7.4395	46.4841	42.6211	9.2773	-300.0000	
2016-09-29 13:45:26	19.7782	10.7021	7.4515	46.4841	44.5526	9.2773	-300.0000	
2016-09-29 13:45:27	19.7782	10.5813	7.4636	46.9669	46.4841	9.2773	-299.4205	
2016-09-29 13:45:28	19.4884	10.6538	7.4274	46.4841	46.4841	9.0332	-298.8412	
2016-09-29 13:45:30	19.7782	10.6055	7.4153	45.5183	46.4841	9.2773	-299.4205	
2016-09-29 13:45:31	19.1987	10.6296	7.4153	47.4498	46.0012	9.2773	-300.0000	
2016-09-29 13:45:32	19.7782	10.6296	7.4153	46.4841	46.9669	9.2773	-300.0000	
2016-09-29 13:45:33	18.9090	10.6296	7.4274	48.4156	46.9669	9.2773	-300.0000	
2016-09-29 13:45:35	19.1987	10.6055	7.4032	46.9669	48.4156	9.2773	-300.0000	
2016-09-29 13:45:36	19.1987	10.6055	7.4274	48.4156	48.4156	12.4512	-298.8412	
2016-09-29 13:45:37	18.3296	10.6538	7.4032	47.9327	47.9327	11.9629	-299.4205	
2016-09-29 13:45:38	18.0398	10.6779	7.3670	48.4156	47.4498	12.2070	-298.8412	
2016-09-29 13:45:40	18.9090	10.5813	7.3912	47.9327	46.9669	11.9629	-298.8412	
2016-09-29 13:45:41	18.6193	10.5813	7.3912	48.4156	47.9327	11.9629	-300.0000	
2016-09-29 13:45:42	18.6193	10.6296	7.3670	46.4841	47.9327	12.2070	-300.0000	
2016-09-29 13:45:43	18.3296	10.6055	7.3791	46.0012	47.9327	12.4512	-300.0000	
2016-09-29 13:45:45	18.3296	10.6055	7.3670	45.0354	47.4498	11.9629	-300.0000	
2016-09-29 13:45:46	18.3296	10.6296	7.3912	46.9669	47.4498	12.2070	-300.0000	
2016-09-29 13:45:47	18.6193	10.5813	7.3670	46.0012	46.4841	12.2070	-298.2617	
2016-09-29 13:45:48	18.6193	10.6296	7.3670	44.5526	46.0012	11.9629	-298.2617	
2016-09-29 13:45:50	17.7501	10.6538	7.3912	45.5183	44.5526	12.2070	-300.0000	
2016-09-29 13:45:51	17.4604	10.5813	7.4032	45.5183	45.0354	12.2070	-300.0000	
2016-09-29 13:45:52	17.7501	10.6538	7.4153	45.0354	45.0354	12.2070	-300.0000	
2016-09-29 13:45:53	17.4604	10.6055	7.4153	46.0012	44.5526	11.9629	-300.0000	
2016-09-29 13:45:55	18.3296	10.6538	7.4032	45.5183	45.0354	12.2070	-299.4205	
2016-09-29 13:45:56	17.4604	10.6055	7.4032	45.5183	46.0012	10.0098	-300.0000	
2016-09-29 13:45:57	17.1707	10.6055	7.4395	45.5183	46.4841	10.2539	-298.8412	
2016-09-29 13:45:58	17.4604	10.5813	7.4395	45.5183	46.4841	10.4981	-299.4205	
2016-09-29 13:46:00	17.1707	10.5813	7.4636	45.0354	47.9327	10.2539	-299.4205	
2016-09-29 13:46:01	17.4604	10.4848	7.4757	44.5526	48.8984	10.2539	-300.0000	
2016-09-29 13:46:02	17.1707	10.5089	7.4757	46.0012	48.8984	10.2539	-299.4205	
2016-09-29 13:46:03	17.4604	10.5813	7.4998	48.8984	49.3813	10.2539	-300.0000	
2016-09-29 13:46:05	17.4604	10.4365	7.5360	50.3471	48.8984	10.2539	-300.0000	
2016-09-29 13:46:06	17.4604	10.4848	7.5119	51.3128	49.8642	13.1836	-300.0000	
2016-09-29 13:46:07	16.5912	10.4123	7.5481	51.3128	49.8642	13.1836	-299.4205	
2016-09-29 13:46:08	17.4604	10.4606	7.5722	52.2785	50.8299	13.1836	-300.0000	
2016-09-29 13:46:10	16.8809	10.3640	7.5843	52.7614	50.3471	13.1836	-300.0000	
2016-09-29 13:46:11	17.4604	10.3882	7.5964	50.8299	49.8642	13.1836	-300.0000	
2016-09-29 13:46:12	17.4604	10.3882	7.6205	50.8299	50.3471	13.1836	-299.4205	
2016-09-29 13:46:13	16.5912	10.3158	7.6688	52.2785	48.8984	13.4277	-300.0000	
2016-09-29 13:46:15	16.8809	10.3882	7.7050	51.7957	49.3813	12.9395	-299.4205	
2016-09-29 13:46:16	16.8809	10.2916	7.7050	51.3128	48.8984	9.2773	-299.4205	
2016-09-29 13:46:17	16.5912	10.2675	7.7533	51.3128	48.8984	9.0332	-300.0000	
2016-09-29 13:46:18	17.1707	10.2675	7.7775	50.3471	50.8299	9.0332	-298.8412	
2016-09-29 13:46:20	17.4604	10.1950	7.8016	51.7957	51.3128	9.2773	-300.0000	
2016-09-29 13:46:21	17.1707	10.2192	7.8258	51.3128	50.3471	9.2773	-300.0000	
2016-09-29 13:46:22	16.5912	10.1467	7.8620	52.2785	51.3128	9.0332	-299.4205	
2016-09-29 13:46:23	17.7501	10.1950	7.8740	52.2785	51.7957	9.0332	-300.0000	
2016-09-29 13:46:25	16.0118	10.1226	7.8982	50.8299	51.7957	9.2773	-298.8412	
2016-09-29 13:46:26	16.8809	10.1226	7.9344	51.7957	52.7614	10.0098	-298.8412	
2016-09-29 13:46:27	16.5912	10.0502	7.9827	50.8299	54.2100	10.2539	-298.8412	
2016-09-29 13:46:28	16.3015	10.0743	8.0189	50.8299	54.2100	10.2539	-298.8412	
2016-09-29 13:46:30	17.1707	9.9777	8.0310	50.8299	56.1415	10.2539	-300.0000	
2016-09-29 13:46:31	16.5912	9.9295	8.0672	51.3128	55.1758	10.2539	-300.0000	
2016-09-29 13:46:32	16.8809	10.0019	8.0913	50.8299	57.1073	10.0098	-298.8412	
2016-09-29 13:46:33	16.8809	9.9295	8.1155	58.0730	57.1073	10.0098	-300.0000	
2016-09-29 13:46:35	16.5912	9.9053	8.1638	59.5216	58.0730	10.2539	-300.0000	
2016-09-29 13:46:36	17.4604	9.9295	8.2000	60.0045	59.0388	7.3242	-299.4205	
2016-09-29 13:46:37	16.5912	9.8087	8.2241	60.4874	57.5901	7.3242	-300.0000	
2016-09-29 13:46:38	16.0118	9.8329	8.2724	60.9703	58.0730	7.3242	-300.0000	
2016-09-29 13:46:40	17.1707	9.7846	8.2966	61.9360	58.5559	7.0801	-300.0000	
2016-09-29 13:46:41	16.8809	9.7363	8.3086	60.4874	56.6244	7.3242	-299.4205	
2016-09-29 13:46:42	17.1707	9.7363	8.3811	61.9360	57.5901	7.3242	-299.4205	
2016-09-29 13:46:43	17.1707	9.7122	8.4052	61.9360	57.1073	7.0801	-299.4205	
2016-09-29 13:46:45	16.8809	9.6397	8.4414	62.4189	57.1073	7.3242	-299.4205	
2016-09-29 13:46:46	16.8809	9.6639	8.4656	61.9360	57.5901	8.0566	-299.4205	
2016-09-29 13:46:47	17.4604	9.6639	8.5138	61.4531	57.5901	8.3008	-300.0000	
2016-09-29 13:46:48	17.4604	9.6156	8.5380	61.9360	61.9360	8.3008	-300.0000	
2016-09-29 13:46:50	17.1707	9.5190	8.6346	62.4189	61.9360	8.3008	-299.4205	
2016-09-29 13:46:51	18.0398	9.5432	8.6708	62.4189	62.9018	7.8125	-300.0000	
2016-09-29 13:46:52	17.4604	9.4949	8.6949	61.9360	61.4531	8.0566	-299.4205	
2016-09-29 13:46:53	17.1707	9.4224	8.7311	61.4531	61.9360	8.3008	-300.0000	
2016-09-29 13:46:55	17.4604	9.3742	8.7553	61.9360	62.4189	8.0566	-298.8412	
2016-09-29 13:46:56	16.8809	9.3500	8.8156	61.9360	64.3504	8.3008	-298.8412	
2016-09-29 13:46:57	16.8809	9.3983	8.8639	62.9018	65.3161	8.3008	-299.4205	
2016-09-29 13:46:58	17.4604	9.3259	8.8639	61.9360	65.7990	8.0566	-300.0000	
2016-09-29 13:47:00	17.4604	9.3259	8.9243	61.4531	66.2819	8.0566	-300.0000	
2016-09-29 13:47:01	17.4604	9.2293	8.9726	60.9703	66.2819	8.0566	-298.8412	
2016-09-29 13:47:02	17.1707	9.2534	8.9846	61.9360	66.7647	8.3008	-299.4205	
2016-09-29 13:47:03	17.7501	9.2534	9.0329	68.2134	68.2134	8.0566	-300.0000	
2016-09-29 13:47:05	17.4604	9.2293	9.0209	69.6620	68.2134	8.3008	-299.4205	
2016-09-29 13:47:06	17.4604	9.1086	9.0812	70.1448	68.6962	4.1504	-300.0000	
2016-09-29 13:47:07	17.1707	9.1086	9.1054	69.6620	68.2134	4.1504	-299.4205	
2016-09-29 13:47:08	17.7501	9.1086	9.1295	70.6277	68.2134	4.1504	-300.0000	
2016-09-29 13:47:10	16.8809	9.1086	9.1778	71.5935	68.2134	4.1504	-298.8412	
2016-09-29 13:47:11	17.4604	9.0603	9.1778	71.5935	67.7305	4.1504	-300.0000	
2016-09-29 13:47:12	16.5912	9.0120	9.2382	71.5935	68.6962	4.1504	-299.4205	
2016-09-29 13:47:13	17.4604	9.0120	9.2382	70.6277	68.6962	4.1504	-300.0000	
2016-09-29 13:47:15	16.8809	9.0120	9.2502	69.6620	67.7305	4.1504	-298.8412	
2016-09-29 13:47:16	17.7501	9.0120	9.3106	69.6620	68.6962	6.3477	-300.0000	
2016-09-29 13:47:17	18.6193	9.0361	9.3227	71.5935	69.1791	5.8594	-300.0000	
2016-09-29 13:47:18	18.0398	8.8913	9.3468	70.1448	70.1448	6.1035	-299.4205	
2016-09-29 13:47:20	17.4604	8.9637	9.3468	69.6620	70.6277	5.8594	-300.0000	
2016-09-29 13:47:21	17.7501	8.8913	9.3830	70.1448	70.1448	6.3477	-299.4205	
2016-09-29 13:47:22	17.4604	8.8671	9.4313	69.6620	70.1448	6.1035	-300.0000	
2016-09-29 13:47:23	18.3296	8.9879	9.4554	71.1106	70.6277	6.1035	-300.0000	
2016-09-29 13:47:25	18.0398	8.8671	9.4554	71.1106	70.1448	6.1035	-299.4205	
2016-09-29 13:47:26	18.0398	8.8913	9.4554	69.6620	72.0763	4.3945	-299.4205	
2016-09-29 13:47:27	18.0398	8.8913	9.4917	71.1106	72.5592	3.9063	-298.8412	
2016-09-29 13:47:28	17.4604	8.8913	9.4796	71.1106	74.0078	4.3945	-300.0000	
2016-09-29 13:47:30	18.6193	8.9396	9.4796	70.1448	74.4907	4.1504	-300.0000	
2016-09-29 13:47:31	18.3296	8.8913	9.4675	71.1106	75.9393	4.1504	-300.0000	
2016-09-29 13:47:32	18.6193	8.8913	9.4796	70.6277	74.4907	4.1504	-299.4205	
2016-09-29 13:47:33	18.3296	8.8188	9.4917	76.4222	75.4565	4.1504	-300.0000	
2016-09-29 13:47:35	18.3296	8.8913	9.4675	76.9051	75.9393	4.1504	-300.0000	
2016-09-29 13:47:36	18.3296	8.8671	9.4675	76.4222	75.9393	1.9531	-298.8412	
2016-09-29 13:47:37	18.9090	8.9154	9.4796	76.4222	75.9393	2.1973	-300.0000	
2016-09-29 13:47:38	18.9090	8.8913	9.4313	76.9051	74.9736	2.1973	-299.4205	
2016-09-29 13:47:40	18.9090	8.9154	9.4434	78.3537	75.4565	2.4414	-300.0000	
2016-09-29 13:47:41	18.9090	8.8913	9.4434	76.9051	75.9393	2.1973	-300.0000	
2016-09-29 13:47:42	19.7782	8.9154	9.4313	75.9393	74.9736	2.1973	-298.2617	
2016-09-29 13:47:43	19.4884	8.9396	9.4192	76.4222	75.9393	2.6855	-300.0000	
2016-09-29 13:47:45	18.9090	8.9396	9.4072	75.9393	75.9393	2.1973	-300.0000	
2016-09-29 13:47:46	18.6193	9.0120	9.3709	75.4565	75.9393	4.1504	-298.8412	
2016-09-29 13:47:47	19.1987	8.9879	9.3709	74.4907	75.4565	4.1504	-299.4205	
2016-09-29 13:47:48	18.9090	9.0361	9.3468	74.9736	74.9736	4.3945	-299.4205	
2016-09-29 13:47:50	19.7782	9.0120	9.3347	74.4907	74.0078	3.9063	-300.0000	
2016-09-29 13:47:51	20.0679	9.0603	9.3227	74.9736	73.5250	4.3945	-300.0000	
2016-09-29 13:47:52	19.7782	9.0361	9.2864	74.9736	73.5250	4.1504	-300.0000	
2016-09-29 13:47:53	20.9371	9.0844	9.2744	74.4907	73.0421	4.1504	-298.8412	
2016-09-29 13:47:55	20.0679	9.1086	9.2744	74.4907	72.5592	3.9063	-298.8412	
2016-09-29 13:47:56	20.0679	9.1086	9.2261	74.4907	74.4907	1.7090	-299.4205	
2016-09-29 13:47:57	19.7782	9.1810	9.1778	74.4907	74.4907	1.9531	-299.4205	
2016-09-29 13:47:58	20.0679	9.2051	9.1537	74.4907	75.4565	2.1973	-298.8412	
2016-09-29 13:48:00	19.4884	9.1810	9.1537	74.4907	75.9393	2.1973	-300.0000	
2016-09-29 13:48:01	20.6473	9.2051	9.1054	73.5250	76.4222	2.1973	-299.4205	
2016-09-29 13:48:02	20.0679	9.2534	9.0812	74.9736	76.9051	1.9531	-299.4205	
2016-09-29 13:48:03	20.3576	9.2776	9.0571	76.4222	76.9051	2.1973	-300.0000	
2016-09-29 13:48:05	20.9371	9.3017	9.0329	77.8708	76.9051	1.9531	-300.0000	
2016-09-29 13:48:06	20.3576	9.2776	8.9726	78.3537	77.3879	2.1973	-298.8412	
2016-09-29 13:48:07	21.5165	9.3742	8.9364	78.3537	77.8708	2.4414	-300.0000	
2016-09-29 13:48:08	20.6473	9.3500	8.9122	78.3537	76.9051	2.1973	-300.0000	
2016-09-29 13:48:10	20.6473	9.3742	8.8881	77.3879	75.4565	1.9531	-299.4205	
2016-09-29 13:48:11	20.6473	9.3500	8.8519	76.4222	75.4565	2.1973	-298.8412	
2016-09-29 13:48:12	22.0960	9.4224	8.8277	76.9051	76.4222	2.1973	-298.2617	
2016-09-29 13:48:13	21.2268	9.4224	8.7794	76.4222	76.4222	1.9531	-299.4205	
2016-09-29 13:48:15	20.9371	9.4707	8.7674	76.4222	76.9051	2.1973	-300.0000	
2016-09-29 13:48:16	21.2268	9.5190	8.7311	74.4907	77.3879	3.1738	-300.0000	
2016-09-29 13:48:17	21.2268	9.4949	8.7311	74.4907	75.9393	2.9297	-300.0000	
2016-09-29 13:48:18	22.0960	9.5673	8.6949	74.4907	75.4565	2.9297	-300.0000	
2016-09-29 13:48:20	21.2268	9.4949	8.6708	75.9393	74.4907	3.1738	-300.0000	
2016-09-29 13:48:21	21.8062	9.5190	8.6587	75.4565	73.5250	3.4180	-299.4205	
2016-09-29 13:48:22	20.9371	9.6156	8.6225	74.4907	74.0078	3.1738	-300.0000	
2016-09-29 13:48:23	21.5165	9.6397	8.5983	74.0078	72.0763	3.4180	-300.0000	
2016-09-29 13:48:25	22.0960	9.6397	8.5621	73.0421	73.5250	2.9297	-298.8412	
2016-09-29 13:48:26	21.8062	9.6639	8.5621	74.9736	73.0421	2.1973	-299.4205	
2016-09-29 13:48:27	22.0960	9.6880	8.5259	74.4907	74.0078	2.1973	-298.8412	
2016-09-29 13:48:28	22.6754	9.6156	8.5018	74.4907	75.9393	2.4414	-299.4205	
2016-09-29 13:48:30	21.5165	9.6880	8.4293	74.4907	75.4565	1.9531	-300.0000	
2016-09-29 13:48:31	22.3857	9.7122	8.4293	73.5250	75.4565	2.4414	-300.0000	
